City,State,Name,Price,Rating,Reviews,Lat,Lng,Price(Scale)
Washington,District of Columbia,The Sheppard,$$,4.5,153,38.908321,-77.0421159,2
Washington,District of Columbia,Harold Black,$$,4.5,209,38.886856,-76.995808,2
Washington,District of Columbia,Left Door,$$$,4,132,38.91428,-77.03148,3
Washington,District of Columbia,The Gibson,$$$,4,889,38.91738,-77.03164,3
Washington,District of Columbia,Denson Liquor Bar,$$,4.5,274,38.89706802,-77.02012634,2
Washington,District of Columbia,Morris American Bar,$$,4.5,60,38.90374,-77.02244,2
Washington,District of Columbia,Cloak & Dagger,$$,4.5,164,38.91712,-77.03148,2
Washington,District of Columbia,600 T,$$,5,24,38.91542,-77.02039,2
Washington,District of Columbia,Captain Gregory's,$$$,4,144,38.81375472,-77.04971015,3
Washington,District of Columbia,Columbia Room,$$$,4,135,38.90644886,-77.02454975,3
Washington,District of Columbia,The Dignitary,$$,4,67,38.90376,-77.02478,2
Washington,District of Columbia,Nocturne,$$$,4,38,38.91650091,-77.0241446,3
Washington,District of Columbia,Copycat Co,$$,4.5,497,38.9004517,-76.9910202,2
Washington,District of Columbia,Allegory, ,4.5,2,38.90292,-77.02855,1
Washington,District of Columbia,Barmini By José Andrés,$$$,4.5,362,38.8962604,-77.0238351,3
Washington,District of Columbia,Truxton Inn,$$,4,40,38.91386,-77.01558,2
Washington,District of Columbia,PX,$$$,4,461,38.805011,-77.048006,3
Washington,District of Columbia,Penny Whisky Bar,$$,4.5,64,38.8994609,-77.0209252,2
Washington,District of Columbia,The Alex At The Graham,$$,3.5,55,38.90474,-77.05987,2
Washington,District of Columbia,Free State,$$,4.5,65,38.898453,-77.019255,2
Washington,District of Columbia,Off The Record,$$$,4,257,38.90051,-77.037,3
Washington,District of Columbia,Lost & Found,$$,3.5,133,38.90677,-77.02428,2
Washington,District of Columbia,Barrel,$$,4.5,631,38.8851358,-76.99785958,2
Washington,District of Columbia,Prequel,$$,4,70,38.90167645,-77.04361066,2
Washington,District of Columbia,Gaslight Tavern,$$,4.5,39,38.91742,-77.02427,2
Washington,District of Columbia,The Crown & Crow, ,5,21,38.90783,-77.03162,1
Washington,District of Columbia,Sotto,$$,4,138,38.91156,-77.03236,2
Washington,District of Columbia,The Partisan,$$,4,448,38.894917,-77.022452,2
Washington,District of Columbia,Wisdom,$$,4,157,38.88011169,-76.9841156,2
Washington,District of Columbia,Heller & Wilde, ,5,5,38.90416587,-77.05435993,1
Washington,District of Columbia,Black Jack,$$,4,218,38.91163,-77.03229,2
Washington,District of Columbia,Dirty Water,$$,4,21,38.90020241,-76.99404828,2
Washington,District of Columbia,All Souls Bar,$$,4,98,38.9157506,-77.0227059,2
Washington,District of Columbia,McClellan's Retreat,$$,4.5,142,38.9143105,-77.0465775,2
Washington,District of Columbia,The Dabney Cellar, ,4.5,28,38.90638,-77.02418,1
Washington,District of Columbia,Tail Up Goat,$$$,4.5,498,38.92358819,-77.04312971,3
Washington,District of Columbia,The Passenger,$$,4,392,38.91070557,-77.02161407,2
Washington,District of Columbia,Jackpot,$$,4.5,198,38.89932328,-77.02222288,2
Washington,District of Columbia,The Green Zone,$$,4.5,32,38.91947,-77.04189,2
Washington,District of Columbia,The Sovereign,$$,4,320,38.90554394,-77.06342937,2
Washington,District of Columbia,Tilt,$$,4,10,38.91163,-77.03229,2
Washington,District of Columbia,ChurchKey,$$,4,1365,38.90841285,-77.03186978,2
Washington,District of Columbia,Blues Alley,$$,4,253,38.9046849,-77.06216097,2
Washington,District of Columbia,Cotton & Reed,$$,4,83,38.90948899,-76.99770279,2
Washington,District of Columbia,Murray Hill Club,$$$,4,10,38.91484,-76.98142,3
Washington,District of Columbia,Provision No 14,$$,3.5,430,38.918255,-77.032341,2
Washington,District of Columbia,Lapis,$$,4.5,356,38.9213,-77.04392,2
Washington,District of Columbia,Pennsylvania 6 DC,$$$,4.5,410,38.9012125,-77.03107484,3
Washington,District of Columbia,Slipstream,$$,4,466,38.90836334,-77.03149414,2
Washington,District of Columbia,Eaton Workshop, ,3.5,13,38.90292,-77.02855,1
Atlanta,Georgia,Red Phone Booth,$$,4.5,221,33.75958849,-84.38690632,2
Atlanta,Georgia,Edgewood Speakeasy,$$,3.5,37,33.75415421,-84.37690735,2
Atlanta,Georgia,Supply & Demand,$$$,4,28,33.84255,-84.38023,3
Atlanta,Georgia,Speakeasy Lounge,$$,3.5,3,33.750176,-84.395152,2
Atlanta,Georgia,The Blind Pig Parlour Bar,$$,3.5,13,33.84248,-84.38318,2
Atlanta,Georgia,The GA Chapter Room,$$,4.5,43,33.90802574,-84.3796686,2
Atlanta,Georgia,Ticonderoga Club,$$,4.5,148,33.75653068,-84.36396879,2
Atlanta,Georgia,The Bookhouse Pub,$$,4,335,33.77437703,-84.36274174,2
Atlanta,Georgia,The Painted Pin,$$,4,372,33.83012,-84.362511,2
Atlanta,Georgia,The Consulate Atlanta,$$,4,180,33.7817942,-84.3871875,2
Atlanta,Georgia,Eleanor's,$$,4.5,104,33.849422,-84.491842,2
Atlanta,Georgia,The Lawrence,$$,4,543,33.7791016,-84.3824954,2
Atlanta,Georgia,The Bureau,$$,5,1,33.81731341,-84.37616508,2
Atlanta,Georgia,The Goat Farm,$,4.5,54,33.78642,-84.414617,1
Atlanta,Georgia,Garden & Gun Club,$$,4,31,33.886374,-84.4717136,2
Atlanta,Georgia,Golden Eagle,$$,4,94,33.746909,-84.358001,2
Atlanta,Georgia,Whisky Mistress,$$,3,95,33.84166336,-84.37185669,2
Atlanta,Georgia,El Bar,$,3.5,116,33.77340317,-84.35668945,1
Atlanta,Georgia,Trilogy Cigar Lounge,$$,4.5,44,33.7650099,-84.39578,2
Atlanta,Georgia,Union,$,4,12,33.74078857,-84.3462605,1
Atlanta,Georgia,Speakeasy Lounge, ,1,1,33.7223396,-84.4002838,1
Atlanta,Georgia,The Locker Club, ,5,2,33.75408,-84.37162,1
Atlanta,Georgia,Brigantine Beer Parlor and Recreation Hall,$,5,5,33.7412796,-84.34612274,1
Atlanta,Georgia,Local Three,$$,4,574,33.844578,-84.426564,2
Atlanta,Georgia,Kimball House,$$$,4.5,434,33.77164,-84.29228,3
Atlanta,Georgia,The Local,$,4,251,33.7739334,-84.3621063,1
Atlanta,Georgia,The Tavern At Phipps,$$,2.5,441,33.85182866,-84.36170582,2
Atlanta,Georgia,The Music Room,$,3.5,46,33.754344,-84.376912,1
Atlanta,Georgia,Kat's Cafe,$$,4,199,33.78112,-84.38103,2
Atlanta,Georgia,Holeman & Finch,$$,4,1286,33.81599572,-84.39018334,2
Atlanta,Georgia,Little Trouble,$$,3.5,166,33.78599025,-84.41201013,2
Atlanta,Georgia,Two Urban Licks,$$,4,2213,33.76845557,-84.3612739,2
Atlanta,Georgia,Knock Music House, ,4,13,33.7755638,-84.3528047,1
Atlanta,Georgia,Bone Garden Cantina,$$,4,739,33.79398346,-84.42593384,2
Atlanta,Georgia,Empire State South,$$$,4,738,33.7811016,-84.3837163,3
Atlanta,Georgia,Gaja Korean Bar,$$,4,158,33.74052736,-84.34629198,2
Atlanta,Georgia,55th & Park Restaurant and Lounge,$$,3.5,47,33.75593,-84.38726,2
Atlanta,Georgia,Trader Vic's,$$$,3.5,298,33.761535,-84.38355299,3
Atlanta,Georgia,McSwiggin's,$$$,4.5,2,33.77064896,-84.33411407,3
Atlanta,Georgia,Empire State Pizza & Growlers,$$,3,74,33.941228,-84.2714102,2
Atlanta,Georgia,Ormsbys,$$,3.5,630,33.78575872,-84.41208529,2
Atlanta,Georgia,BeetleCat,$$,4,522,33.76266179,-84.35819658,2
Atlanta,Georgia,City Winery,$$,3,362,33.7715275,-84.3673665,2
Atlanta,Georgia,Chido & Padre's,$$,4,133,33.84248,-84.38318,2
Atlanta,Georgia,Leon's Full Service,$$,4,864,33.77550199,-84.29514668,2
Atlanta,Georgia,Elliott Street Deli & Pub,$$,4,138,33.75315475,-84.39823151,2
Atlanta,Georgia,Sotto Sotto,$$$,4,510,33.76304098,-84.35770731,3
Atlanta,Georgia,The Sun Dial Restaurant,$$$,3.5,944,33.759349,-84.388573,3
Atlanta,Georgia,Sweet Georgia's Juke Joint,$$,3.5,1021,33.75869347,-84.38776373,2
Atlanta,Georgia,Amalfi Pizza,$$,4,386,33.75947,-84.38693,2
Boston,Massachusetts,Wink & Nod,$$$,4,380,42.34669916,-71.06947925,3
Boston,Massachusetts,backbar,$$,4.5,339,42.37973928,-71.0945946,2
Boston,Massachusetts,Yvonne's,$$$,4,762,42.35549,-71.06141,3
Boston,Massachusetts,The Hawthorne,$$,4.5,293,42.34869259,-71.09536669,2
Boston,Massachusetts,Drink,$$$,4,1478,42.35067,-71.04846,3
Boston,Massachusetts,21st Amendment,$$,4,365,42.358355,-71.062686,2
Boston,Massachusetts,The Ellis Room,$$,4,35,42.33315119,-71.11850881,2
Boston,Massachusetts,Stanza Dei Sigari,$$,4,261,42.3642073,-71.0542421,2
Boston,Massachusetts,Lion's Tail,$$,4,80,42.34485755,-71.06372204,2
Boston,Massachusetts,Brick & Mortar,$$,3.5,258,42.3648518,-71.10244313,2
Boston,Massachusetts,Carrie Nation Restaurant & Cocktail Club,$$,3.5,301,42.35846,-71.061772,2
Boston,Massachusetts,Bogie's Place,$$$,4,88,42.35515976,-71.06230164,3
Boston,Massachusetts,Bully Boy Distillers,$$,4.5,92,42.3253973,-71.0707283,2
Boston,Massachusetts,Brighton Bodega,$$,4.5,99,42.34895105,-71.15227062,2
Boston,Massachusetts,Parla,$$,4,248,42.3632455,-71.0552327,2
Boston,Massachusetts,A4cade by Area Four,$$,3.5,130,42.3620629,-71.0983939,2
Boston,Massachusetts,Ward 8,$$,4,412,42.3653984,-71.0586472,2
Boston,Massachusetts,Lolita Cocina & Tequila Bar Back Bay,$$,4,1821,42.35058604,-71.07750847,2
Boston,Massachusetts,Gaslight,$$,4,1867,42.34096779,-71.06739019,2
Boston,Massachusetts,Saloon,$$,3.5,377,42.39564133,-71.12166595,2
Boston,Massachusetts,The Godfrey Hotel Boston,$$$,4,111,42.354958,-71.061678,3
Boston,Massachusetts,Bostonia Public House,$$,4,1070,42.359213,-71.054296,2
Boston,Massachusetts,The Beehive,$$,3.5,2027,42.34469917,-71.07139353,2
Boston,Massachusetts,Cuchi Cuchi,$$$,4,1073,42.36334,-71.09713,3
Boston,Massachusetts,Silvertone,$$,4,826,42.3571471,-71.0608731,2
Boston,Massachusetts,Metropolitan Waterworks Museum, ,4.5,26,42.33172833,-71.15574125,1
Boston,Massachusetts,The Bebop,$$,4,71,42.346737,-71.088726,2
Boston,Massachusetts,Jm Curley,$$,4,748,42.35524258,-71.06233724,2
Boston,Massachusetts,The Brahmin,$$,3,374,42.3484325,-71.0731806,2
Boston,Massachusetts,Noir,$$,3.5,238,42.37236057,-71.12193876,2
Boston,Massachusetts,State Street Provisions,$$,4,368,42.35944,-71.05113,2
Boston,Massachusetts,Five Horses Tavern,$$,4,351,42.34174454,-71.08052536,2
Boston,Massachusetts,The Gallows,$$,4,803,42.3413899,-71.07019,2
Boston,Massachusetts,Lucky's Lounge,$$,3.5,597,42.35004,-71.04848,2
Boston,Massachusetts,Eastern Standard Kitchen & Drinks,$$$,4,1762,42.34874032,-71.09601684,3
Boston,Massachusetts,Green Street,$$,4,687,42.36452,-71.10419,2
Boston,Massachusetts,Marliave,$$$,4,1177,42.35701407,-71.06030625,3
Boston,Massachusetts,Alibi,$$$,3,336,42.362014,-71.070142,3
Boston,Massachusetts,Trina's Starlite Lounge,$$,4,441,42.37461907,-71.10153084,2
Boston,Massachusetts,Paul's kitchen, ,3,2,42.3546107,-71.045524,1
Boston,Massachusetts,Picco,$$,4,1103,42.34487511,-71.0705311,2
Boston,Massachusetts,Storyville,$$,2.5,199,42.34858,-71.0788,2
Boston,Massachusetts,Trapology Boston, ,5,153,42.3530141,-71.06421644,1
Boston,Massachusetts,SpeakEasy Stage Company, ,4,7,42.3442775,-71.0713309,1
Boston,Massachusetts,Bar Louie,$$,2.5,244,42.34578247,-71.10022612,2
Boston,Massachusetts,Capo Restaurant,$$,3.5,240,42.336067,-71.047027,2
Boston,Massachusetts,Explorateur,$$,3.5,247,42.35250415,-71.0645898,2
Boston,Massachusetts,Magnolia Smokehouse,$$,3,88,42.33312424,-71.11868673,2
Boston,Massachusetts,The Plough & Stars,$$,4,307,42.3683197,-71.1086916,2
Boston,Massachusetts,Good Life,$$,3.5,340,42.353525,-71.05918,2
Phoenix,Arizona,Sanctum, ,4.5,17,33.45584186,-112.0739539,1
Phoenix,Arizona,Melindas Alley,$$,4,66,33.44963,-112.07344,2
Phoenix,Arizona,Honor Amongst Thieves,$$,4,147,33.51789,-112.06557,2
Phoenix,Arizona,UnderTow,$$,4.5,307,33.49563353,-112.0034688,2
Phoenix,Arizona,Unexpected, ,5,20,33.45376,-112.08377,1
Phoenix,Arizona,Valley Bar,$$,4,345,33.4497986,-112.0739441,2
Phoenix,Arizona,SideBar,$$,4,375,33.4649088,-112.0828193,2
Phoenix,Arizona,Bitter & Twisted Cocktail Parlour,$$,4,914,33.44699547,-112.0738731,2
Phoenix,Arizona,MercBar,$$,4,217,33.50873,-112.027564,2
Phoenix,Arizona,The Little Woody,$$,4.5,210,33.49516577,-111.9898844,2
Phoenix,Arizona,The Ostrich,$$,4,170,33.30369737,-111.842372,2
Phoenix,Arizona,Gracie's Tax Bar,$$,4.5,66,33.45641,-112.082211,2
Phoenix,Arizona,Rott n' Grapes RoRo, ,5,36,33.45899,-112.07746,1
Phoenix,Arizona,Across The Pond, ,4,5,33.49747,-112.07415,1
Phoenix,Arizona,The Womack,$$,4,140,33.52175,-112.06461,2
Phoenix,Arizona,The Grand,$$,3.5,249,33.45638784,-112.0740917,2
Phoenix,Arizona,Kings Beer & Wine,$,5,81,33.47969,-112.0733,1
Phoenix,Arizona,The Whining Pig-Phoenix,$,4.5,375,33.523744,-112.0467307,1
Phoenix,Arizona,The Lost Leaf,$,4,328,33.4582,-112.06783,1
Phoenix,Arizona,MOB social club, ,2.5,11,33.449164,-112.0728342,1
Phoenix,Arizona,The Speakeasy,$,4.5,18,33.60220997,-112.2917352,1
Phoenix,Arizona,Second Story Restaurant & Liquor Bar,$$,4.5,456,33.49661183,-111.9263543,2
Phoenix,Arizona,Arizona Distilling,$$,5,47,33.4215541,-111.947455,2
Phoenix,Arizona,Bar Pesce,$$$,4.5,408,33.4942271,-112.0031129,3
Phoenix,Arizona,The Novelist,$$,4,59,33.35621,-111.78939,2
Phoenix,Arizona,Shady's,$,4,211,33.49470901,-112.0235443,1
Phoenix,Arizona,Sip Coffee & Beer Garage,$$,4,271,33.49543552,-112.0035116,2
Phoenix,Arizona,Char's Has the Blues,$,4.5,180,33.50498581,-112.0821304,1
Phoenix,Arizona,Bitters Bar & Food,$$,4.5,122,33.4643965,-111.9257826,2
Phoenix,Arizona,Last Exit Live,$$,3.5,37,33.4404106,-112.0734329,2
Phoenix,Arizona,Hyatt Regency Phoenix,$$$,3,301,33.44986,-112.07188,3
Phoenix,Arizona,Stacy's @ Melrose,$,4,119,33.49990886,-112.0820757,1
Phoenix,Arizona,Magnum's Cigars Wine & Liquor,$$,4,142,33.65376,-112.06429,2
Phoenix,Arizona,Beverly on Main,$$,4,169,33.49335,-111.92975,2
Phoenix,Arizona,Crescent Ballroom,$$,4,555,33.4517809,-112.0765933,2
Phoenix,Arizona,Cornish Pasty,$$,4,325,33.4502151,-112.0740544,2
Phoenix,Arizona,Scapegoat Beer and Wine,$$,4.5,151,33.49846226,-111.9265965,2
Phoenix,Arizona,Rott n' Grapes Uptown,$$,4.5,153,33.50711809,-112.0742982,2
Phoenix,Arizona,Taste of Tops,$$,4.5,139,33.42165,-111.94474,2
Phoenix,Arizona,The Gladly,$$,4.5,751,33.508931,-112.034109,2
Phoenix,Arizona,The Brickyard Downtown,$$,4.5,420,33.30201,-111.84252,2
Phoenix,Arizona,Durant's,$$$,4,872,33.47720641,-112.0735331,3
Phoenix,Arizona,Blue Hound,$$,4,594,33.4475193,-112.0736438,2
Phoenix,Arizona,The Duce,$$,3.5,737,33.44248,-112.07357,2
Phoenix,Arizona,Cotton & Copper,$$,4.5,50,33.33541,-111.92732,2
Phoenix,Arizona,Casablanca Rooftop Lounge,$$,3.5,187,33.499534,-111.92792,2
Phoenix,Arizona,The White Rabbit Bar, ,3,13,33.35370409,-111.7893517,1
Phoenix,Arizona,Low Key Piano Bar,$$,3.5,145,33.4253067,-111.9397056,2
Phoenix,Arizona,32 Shea,$$,4,686,33.58347834,-112.0134559,2
Phoenix,Arizona,Cafe Monarch,$$$,4.5,686,33.494225,-111.931461,3
San Francisco,California,Speakeasy Ales & Lagers,$,4.5,398,37.73809428,-122.3805214,1
San Francisco,California,Bourbon & Branch,$$$,4,2932,37.78592,-122.41336,3
San Francisco,California,The Speakeasy SF,$$$,4.5,269,37.8017807,-122.4105606,3
San Francisco,California,Wilson & Wilson,$$,4.5,390,37.7859776,-122.4131408,2
San Francisco,California,Local Edition,$$,4,1506,37.78759,-122.4031601,2
San Francisco,California,Benjamin Cooper,$$,4.5,317,37.78734891,-122.4097396,2
San Francisco,California,Alchemist Bar & Lounge,$$,4,368,37.77918002,-122.3929679,2
San Francisco,California,The Grid,$$$,4,66,37.77919,-122.39808,3
San Francisco,California,The Office,$$,5,65,37.767941,-122.429184,2
San Francisco,California,Linden Room,$$,4.5,55,37.7765173,-122.4227968,2
San Francisco,California,School Night,$$,4.5,61,37.76152,-122.38896,2
San Francisco,California,The Turnaround Jazz Trio & Quartet,$$,5,31,37.7877522,-122.4382307,2
San Francisco,California,The Remedie Room, ,4,1,37.7977788,-122.406239,1
San Francisco,California,Rickhouse,$$,4,1569,37.79049683,-122.403595,2
San Francisco,California,Marianne's,$$$,4.5,45,37.78334565,-122.4068362,3
San Francisco,California,Russells Room At Bourbon and Branch,$$,4,32,37.78592862,-122.4130516,2
San Francisco,California,Novela,$$,4,958,37.787047,-122.401239,2
San Francisco,California,The Devil's Acre,$$,4,286,37.797664,-122.4060816,2
San Francisco,California,Smuggler's Cove,$$,4,1623,37.77945,-122.42327,2
San Francisco,California,Rye,$$,4,1291,37.78677,-122.41461,2
San Francisco,California,Hawthorn,$$,4,320,37.7880758,-122.4041972,2
San Francisco,California,The Barrel Room,$$,4,261,37.79426193,-122.4016495,2
San Francisco,California,Mr Tipple's Recording Studio,$$,4,231,37.77623086,-122.4184555,2
San Francisco,California,Trademark & Copyright,$$,4,144,37.77609,-122.40824,2
San Francisco,California,The Armory Club,$$,4,261,37.76839501,-122.4198451,2
San Francisco,California,Barbarossa Lounge,$$,4,342,37.79601373,-122.4033219,2
San Francisco,California,BIIG,$$$,4,58,37.78332488,-122.410645,3
San Francisco,California,Cold Drinks Bar,$$$,4.5,73,37.79802,-122.40785,3
San Francisco,California,Church Key,$$,4,305,37.79985599,-122.4073673,2
San Francisco,California,The View Lounge,$$,4,1516,37.78536627,-122.4043559,2
San Francisco,California,The Alembic,$$,4,1651,37.769371,-122.451176,2
San Francisco,California,Louie's Gen-Gen Room,$$,4.5,159,37.78818,-122.41458,2
San Francisco,California,Trick Dog,$$,4,729,37.75917279,-122.4112384,2
San Francisco,California,Dalva,$$,4,473,37.7647372,-122.4224193,2
San Francisco,California,Marrakech Magic Theater,$$,5,593,37.7858118,-122.4117914,2
San Francisco,California,Bear Vs Bull,$$,4,39,37.75619,-122.41934,2
San Francisco,California,The Academy, ,5,1,37.76675,-122.43042,1
San Francisco,California,Iron Horse Cocktails,$$,4.5,80,37.7882925,-122.4040298,2
San Francisco,California,15 Romolo,$$,4,1022,37.7981914,-122.4063459,2
San Francisco,California,Dueling Pianos at Johnny Foleys,$$,4,309,37.78608,-122.40865,2
San Francisco,California,Bar 821,$$,4,359,37.777048,-122.4386,2
San Francisco,California,Stookey's Club Moderne,$$,4.5,154,37.78966355,-122.4119024,2
San Francisco,California,The Butterfly Lounge,$$,4.5,58,37.78724,-122.42543,2
San Francisco,California,Hi-Lo Club,$$,4,152,37.78991707,-122.4206114,2
San Francisco,California,Third Rail,$$,4.5,183,37.7606207,-122.3881324,2
San Francisco,California,Oddjob,$$,4,222,37.77564908,-122.4149811,2
San Francisco,California,Monroe,$$,4,381,37.79787,-122.40494,2
San Francisco,California,The Lost Church,$,5,29,37.765781,-122.418411,1
San Francisco,California,Forgery,$$,4,75,37.77365,-122.41733,2
San Francisco,California,Standing Room Only,$$,4.5,26,37.77566528,-122.4149857,2
Seattle,Washington,Bathtub Gin & Co,$$,4,863,47.6132,-122.34484,2
Seattle,Washington,Knee High Stocking,$$,4,789,47.61691,-122.32762,2
Seattle,Washington,Needle and Thread,$$$,4,363,47.61324,-122.3166,3
Seattle,Washington,The Backdoor,$$,4,244,47.65219,-122.35267,2
Seattle,Washington,Foreign National,$$,4.5,141,47.61422348,-122.3276138,2
Seattle,Washington,The Pharmacy,$$,4.5,37,47.5991768,-122.3334771,2
Seattle,Washington,Bar Justice,$$,4,59,47.61979,-122.32192,2
Seattle,Washington,The Hideout,$$,4,261,47.60946,-122.32548,2
Seattle,Washington,The Underground Saloon,$$,4,15,47.60154724,-122.3334351,2
Seattle,Washington,Little Tin Goods & Apothecary Cabinet,$$,4.5,109,47.66714,-122.3844,2
Seattle,Washington,Deep Dive, ,3.5,26,47.61557,-122.33942,1
Seattle,Washington,Hazlewood,$$,4.5,283,47.6685,-122.38661,2
Seattle,Washington,The Alley, ,4,6,47.56263309,-122.3872068,1
Seattle,Washington,Zig Zag Cafe,$$,4.5,948,47.6083803,-122.3414779,2
Seattle,Washington,Fremont Mischief,$$,4.5,38,47.65156,-122.35657,2
Seattle,Washington,The NOOK,$$,4.5,72,47.58369,-122.3862,2
Seattle,Washington,Radiator Whiskey,$$,4.5,1076,47.60888,-122.34036,2
Seattle,Washington,Canon,$$,4,755,47.61127,-122.31657,2
Seattle,Washington,Tavern Law,$$,4,675,47.61324,-122.3166,2
Seattle,Washington,Dead Line,$$,4.5,98,47.60114,-122.33379,2
Seattle,Washington,Sol Liquor Lounge,$$,4.5,356,47.62460939,-122.3256071,2
Seattle,Washington,Pie Bar,$$,4.5,1210,47.6168122,-122.3274386,2
Seattle,Washington,Mr. Darcy's,$$,4.5,31,47.6138,-122.34486,2
Seattle,Washington,Pennyroyal,$$,4,86,47.61203,-122.34165,2
Seattle,Washington,Smith Tower Observatory Bar,$$,4,119,47.6017286,-122.3319885,2
Seattle,Washington,Alibi Room,$$,4,636,47.60832,-122.34081,2
Seattle,Washington,The Pink Door,$$,4.5,3978,47.61028,-122.3425,2
Seattle,Washington,The Bar Shoppe & Lounge,$$,5,45,47.60159,-122.33312,2
Seattle,Washington,Witness,$$,4.5,696,47.62255081,-122.3206805,2
Seattle,Washington,Civility & Unrest,$$$,4,63,47.614876,-122.200659,3
Seattle,Washington,The Diller Room,$$,4,214,47.60677,-122.33791,2
Seattle,Washington,Rob Roy,$$,4,352,47.61478,-122.34655,2
Seattle,Washington,Alchemy,$$,4,157,47.5607,-122.38577,2
Seattle,Washington,Seamonster Lounge,$,4,116,47.66151,-122.33235,1
Seattle,Washington,Branchwater,$$,4,35,47.61478216,-122.3438355,2
Seattle,Washington,The Cozy Nut Tavern,$$,4.5,55,47.69071979,-122.3572602,2
Seattle,Washington,SPIN Seattle,$$,4,91,47.61157,-122.3353,2
Seattle,Washington,Suite 410,$$,4,187,47.6126,-122.33867,2
Seattle,Washington,Brother Barrel,$$,4.5,78,47.72025733,-122.2949526,2
Seattle,Washington,Vermillion,$$,4,104,47.614424,-122.317755,2
Seattle,Washington,Hillside Bar,$,4,61,47.61833,-122.326,1
Seattle,Washington,Big Picture, ,4.5,322,47.61468,-122.34922,1
Seattle,Washington,Union Saloon,$$,4.5,54,47.65186053,-122.3364925,2
Seattle,Washington,List,$$,4.5,1662,47.61334,-122.34587,2
Seattle,Washington,Can Can,$$,4,459,47.60888,-122.34036,2
Seattle,Washington,Aston Manor,$$,4,268,47.57599824,-122.3341277,2
Seattle,Washington,Maison Tavern,$$,4,38,47.57605,-122.33387,2
Seattle,Washington,Daphnes,$$,4.5,125,47.81097,-122.37764,2
Seattle,Washington,Oliver's Lounge,$$,4,135,47.61218835,-122.3380934,2
Seattle,Washington,Citizen Six,$$,4.5,125,47.62738,-122.37011,2
Detroit,Michigan,Cafe D'Mongo's Speakeasy,$$,4,171,42.33429,-83.05003,2
Detroit,Michigan,The Sugar House,$$,4,461,42.33165,-83.07578,2
Detroit,Michigan,The Whisky Parlor,$$,4.5,86,42.33059311,-83.04538727,2
Detroit,Michigan,Standby,$$,4.5,417,42.3345321,-83.0459035,2
Detroit,Michigan,The Keep,$$,4,68,42.331209,-83.043707,2
Detroit,Michigan,The Oakland,$$,4.5,274,42.460653,-83.136402,2
Detroit,Michigan,Bad Luck Bar,$$$,4,79,42.3330254,-83.0490163,3
